DRUG_NAME,CELL_LINE_NAME,AUC_FA
AZD8055,HCC1937,0.32450567637063
SB216763,HCC1937,-6.28592992312124e-002
Tozasertib,BT-474,5.67289051904967e-002
KU-55933,BT-474,1.53833227937429e-003
Uprosertib,BT-483,0.178169165500486
SCH772984,Hs-578-T,0.222028297928372
Uprosertib,Hs-578-T,0.379406564400228
Alpelisib,Hs-578-T,0.184422517376721
JQ1,Hs-578-T,0.576199239375517
ZM447439,Hs-578-T,0.174504174095491
Venetoclax,BT-483,-3.5155550384057e-002
SCH772984,BT-483,7.11375426230619e-002
Entinostat,BT-483,7.06043442036727e-002
Alpelisib,BT-483,0.197225256762739
ZM447439,BT-483,7.55804914659568e-002
Alisertib,BT-483,0.104780701546235
Doramapimod,BT-483,-7.52643381335679e-002
Wee1 Inhibitor,BT-483,0.214855706445407
NU7441,BT-483,4.39249079218509e-002
ZM447439,HCC2157,0.1472506482748
Doramapimod,HCC2157,6.53914535098499e-002
SCH772984,UACC-893,0.223169275767365
ZM447439,UACC-893,4.31924638228153e-002
Alisertib,UACC-893,-4.23897519499628e-002
Doramapimod,UACC-893,6.42781288580004e-002
Afatinib,UACC-893,0.786700323523874
NU7441,UACC-893,-8.20573713357051e-002
ZM447439,HCC1500,6.22376230021644e-003
Venetoclax,HCC1419,-6.58478044268585e-002
JQ1,HCC1419,2.74701313743114e-002
Doramapimod,HCC1419,-6.17223807724325e-003
Afatinib,HCC1419,0.638872463496766
Ribociclib,EFM-19,0.101080368927563
Venetoclax,EFM-19,6.68574180096126e-002
SCH772984,EFM-19,0.130423585609486
Dabrafenib,EFM-19,3.00926037777289e-002
Doramapimod,EFM-19,5.54550726405249e-002
AZD3759,HCC1395,6.35021922284601e-002
GSK591,HCC1395,8.97714271445185e-002
Doramapimod,ZR-75-30,7.39360897685451e-002
Ribociclib,HCC2157,9.4818856061079e-002
SCH772984,HCC2157,1.25914820955003e-002
NU7441,HCC2157,8.15155821027854e-002
NU7441,ZR-75-30,-0.153241233646952
KU-55933,ZR-75-30,-2.80360957220963e-002
Tozasertib,ZR-75-30,-1.61694687396615e-002
SCH772984,ZR-75-30,-6.50540288715502e-003
RO-3306,UACC-893,8.92902914105399e-002
AZD8055,UACC-893,0.609521401008412
KU-55933,UACC-893,-2.33537534755315e-002
Afatinib,HCC70,2.10548377189998e-002
ZM447439,EFM-192A,6.89130992535422e-002
Wee1 Inhibitor,EFM-192A,-5.59940034691551e-003
NU7441,EFM-192A,-6.00161235886383e-002
Venetoclax,Hs-578-T,-0.105331208385149
GSK269962A,Hs-578-T,0.240880580207071
Fulvestrant,Hs-578-T,3.79067717367928e-002
Venetoclax,OCUB-M,0.110145169292975
Tozasertib,OCUB-M,0.324479434158317
LJI308,CAL-54,0.143881795456191
LJI308,GR-ST,-0.12018282960575
AZD8055,BT-474,0.246240453225748
SB216763,BT-474,-3.06080797005892e-002
SB216763,MFM-223,-1.29421217137824e-002
Doramapimod,Hs-578-T,0.115407428820801
Ribociclib,BT-483,7.79062476720221e-002
Ribociclib,HCC1419,5.98194873679819e-002
Dabrafenib,HCC1419,-1.53540096343728e-002
LJI308,HCC1395,-2.857040534821e-002
Uprosertib,ZR-75-30,0.161919836626948
Wee1 Inhibitor,ZR-75-30,3.77353274280528e-003
SB216763,ZR-75-30,3.4243589744576e-003
Fulvestrant,UACC-893,1.61066160281814e-002
Fulvestrant,HCC1395,3.46528295633442e-002
Ribociclib,Hs-578-T,3.42797135941091e-002
AZD8055,Hs-578-T,0.627035967761342
Ribociclib,OCUB-M,-2.63767922963788e-002
AZD8055,OCUB-M,0.821311662111156
JQ1,ZR-75-30,0.112331143225764
GSK269962A,EFM-192A,7.50862704724969e-002
Afatinib,OCUB-M,0.636169657449935
NU7441,OCUB-M,9.37930788001877e-002
Wee1 Inhibitor,HCC1500,0.206384804254358
GSK269962A,HCC1500,0.142143017505835
JQ1,HCC1500,0.191224872117251
Sorafenib,DU-4475,0.256428697550398
Tozasertib,DU-4475,0.551174103485061
Afatinib,DU-4475,0.145270635458116
NU7441,DU-4475,4.28133211289272e-002
Wee1 Inhibitor,DU-4475,0.384446987906105
JQ1,DU-4475,0.460753007971481
SCH772984,DU-4475,0.975772950371788
SB216763,HCC1500,-4.38273765845019e-002
Sorafenib,HCC1500,0.117229801139558
PF-4708671,HCC1500,2.42360696012396e-002
Sorafenib,HCC2218,0.277516064064318
Tozasertib,HCC2218,4.35439820827556e-003
GSK269962A,HCC2218,0.122845814137549
Doramapimod,HCC1187,2.87344745670255e-002
Wee1 Inhibitor,HCC1187,3.61192998573425e-003
AZD6482,BT-20,0.312036870883649
Afatinib,HCC1500,0.276916606994402
Entinostat,HCC1599,0.622845709450879
Uprosertib,HCC1599,0.232465592961113
Alpelisib,HCC1599,0.318454142623282
Doramapimod,HCC1599,8.33925832184364e-002
Wee1 Inhibitor,HCC1599,0.424129682242398
NU7441,HCC1599,0.125910773715825
Wee1 Inhibitor,HDQ-P1,0.112173813896387
RO-3306,HCC2218,2.77567566919307e-002
GSK269962A,BT-483,0.100697097937817
AZD6482,AU565,7.17551731284011e-002
Tozasertib,MFM-223,0.341890239942708
Sorafenib,CAL-85-1,7.50451323594902e-002
BI-2536,CAL-85-1,0.516126342183812
AZD6482,CAL-85-1,4.2551514097003e-002
AZD6482,BT-474,2.96363342758115e-002
Alpelisib,BT-20,0.27624043618359
VE821,CAL-54,0.114084164859575
AZD8055,DU-4475,0.49719847935819
KU-55933,HCC2218,3.62996038319537e-002
JQ1,HCC1187,0.259584684944896
NU7441,HCC1187,4.58540806628925e-002
PF-4708671,BT-20,0.123596420953218
GSK269962A,BT-20,0.108327656904904
GSK269962A,HDQ-P1,0.108594396261629
SB216763,HCC2157,-7.60839850063315e-002
KU-55933,HCC2157,3.99783470332112e-002
Afatinib,HCC1599,0.16818122245976
Alpelisib,HDQ-P1,0.154232547550687
PF-4708671,BT-483,6.80305984367255e-002
BI-2536,BT-483,0.230818155491459
RO-3306,BT-483,4.1685628973794e-002
GSK269962A,CAL-85-1,0.105337448066988
JQ1,BT-20,4.74501809808819e-002
Dabrafenib,HCC1500,-4.68640316480897e-002
RO-3306,DU-4475,0.285380389967247
Venetoclax,DU-4475,0.306771531601616
Tozasertib,HCC1500,3.02610921847183e-003
ZM447439,HCC1187,0.222376159226722
SCH772984,HCC1187,-5.82982923344663e-002
GSK269962A,HCC1187,5.30065191599666e-002
Sorafenib,UACC-893,0.189251543502855
RO-3306,BT-20,0.120520552978192
Sorafenib,BT-20,0.101765638046645
Ribociclib,HCC1599,-9.39884468122776e-002
JQ1,HCC1599,0.364171800790484
Dabrafenib,HCC1599,-9.74927201147113e-002
JQ1,HDQ-P1,0.18205003699619
Sorafenib,BT-483,0.109648861151766
SB216763,BT-483,-8.95919436720784e-003
PF-4708671,CAL-85-1,0.104613774586299
AZ6102,CAL-54,0.329469981415154
AZD3759,CAL-54,0.249134323964
GSK591,CAL-54,6.50820820754927e-002
Doramapimod,HCC1500,-1.74956090016692e-002
Venetoclax,HCC1500,0.814256096992699
Fulvestrant,HCC1500,4.35493995847233e-002
Nilotinib,HCC2218,1.20079205530715e-002
SB216763,DU-4475,-5.96537757737036e-002
KU-55933,DU-4475,-1.82495256441915e-002
BI-2536,DU-4475,0.876719918374535
PF-4708671,DU-4475,8.40573052327574e-002
GSK269962A,DU-4475,0.188333756957968
Fulvestrant,DU-4475,-6.46934445192341e-002
ZM447439,DU-4475,0.111315720655915
Dabrafenib,DU-4475,0.996379238986268
Alpelisib,DU-4475,3.00930926391873e-002
Ribociclib,DU-4475,-5.03887701480423e-002
KU-55933,HCC1500,-1.64356130461174e-002
AZD8055,HCC1500,0.325570309871215
BI-2536,HCC1500,0.187782696698602
BI-2536,HCC2218,0.151238875071205
PF-4708671,HCC2218,0.173371715227166
Fulvestrant,HCC2218,-6.41811967271281e-002
SB216763,HCC2218,-1.03429205342252e-002
Ribociclib,ZR-75-30,6.71111793760639e-002
Venetoclax,ZR-75-30,-7.11818896527154e-002
Venetoclax,EFM-192A,-3.93810076987513e-002
Ribociclib,HCC1187,8.78837796058935e-002
Venetoclax,HCC1187,3.79671333102448e-002
Fulvestrant,HCC1187,6.59804653451545e-003
Afatinib,HCC1187,8.04041875462105e-002
Tozasertib,HCC1187,0.169072825320595
AZD8055,HCC1187,1.25630006862155e-002
Ribociclib,UACC-893,3.5263019274459e-002
Venetoclax,UACC-893,2.89132859717933e-002
BI-2536,UACC-893,0.465244177839778
AZD8055,BT-20,0.401828215245014
SB216763,BT-20,-6.40187339432757e-002
KU-55933,BT-20,6.26630126713973e-002
Tozasertib,BT-20,9.3371477412041e-002
BI-2536,BT-20,0.288478514789158
NU7441,HCC1500,-3.90167956703254e-002
Alpelisib,HCC1500,-4.37099469462086e-003
Sorafenib,HCC1187,-0.144331918586835
BI-2536,HCC1187,0.187453739569119
KU-55933,HCC1187,-1.39563388846978e-002
Alpelisib,HCC1187,6.90041529272731e-002
SCH772984,CAL-120,2.41019436923567e-002
ZM447439,HCC1599,7.68610530297148e-002
Alisertib,HCC1599,0.135834053525348
Venetoclax,HDQ-P1,9.47251552662758e-003
SCH772984,HDQ-P1,0.271432128837514
Dabrafenib,HDQ-P1,9.4925346739465e-002
AZD6482,HCC2218,-4.17066195337154e-002
AZD8055,HCC2218,0.203970466388187
Fulvestrant,BT-483,4.1690808253495e-002
Tozasertib,BT-483,4.73604676878087e-002
AZD6482,BT-483,6.2453341096707e-002
AZD8055,BT-483,0.263972551394756
PF-4708671,MFM-223,6.49841141041788e-003
Tozasertib,CAL-85-1,-2.71707576673782e-002
SB216763,CAL-85-1,-5.52751203338556e-004
KU-55933,CAL-85-1,5.98723313250502e-002
GSK269962A,BT-474,0.177168340230485
Fulvestrant,BT-474,2.4833880510571e-002
Fulvestrant,EFM-192A,9.88001460715766e-003
SCH772984,HCC1500,0.139252164141494
Ribociclib,HCC1500,2.64013846988992e-002
Doramapimod,DU-4475,-3.29376043580317e-002
RO-3306,HCC1500,0.148840163254225
Ribociclib,EFM-192A,5.70503849923866e-002
Dabrafenib,HCC1187,2.98968261156834e-003
PF-4708671,HCC1187,4.21430153635404e-002
RO-3306,HCC1187,-5.31220424101751e-002
Fulvestrant,BT-20,6.31987339833581e-002
Fulvestrant,HDQ-P1,5.19001701644923e-003
SB216763,HCC1187,-0.139603838794444
Venetoclax,HCC1599,8.90350123202107e-002
SCH772984,HCC1599,-6.89448630368772e-002
Ribociclib,HDQ-P1,-4.18671096345514e-002
Doramapimod,HDQ-P1,6.41723706390362e-003
KU-55933,BT-483,7.85400846378143e-003
Fulvestrant,CAL-85-1,3.30925999208549e-002
AZD6482,DU-4475,-1.95220481334588e-002
Ribociclib,BT-20,6.51146108968024e-002
Venetoclax,BT-20,8.87616024862176e-002
Dabrafenib,BT-20,1.06769886250337e-002
ZM447439,BT-20,0.103262404416626
Wee1 Inhibitor,BT-20,0.137970815411229
NU7441,BT-20,0.133060886958386
SCH772984,HCC1428,4.77941607563223e-002
JQ1,HCC1428,0.381532635809363
Afatinib,HCC1428,0.156004535036601
Doramapimod,EVSA-T,0.166547529472267
Wee1 Inhibitor,EVSA-T,0.290207874587503
Afatinib,EVSA-T,0.186857733923719
NU7441,EVSA-T,0.347390906744549
ZM447439,HDQ-P1,6.35738869487973e-002
Afatinib,HDQ-P1,0.383215203129427
PF-4708671,HCC2157,7.64196019032098e-002
RO-3306,HCC2157,0.100513331547037
Alpelisib,MCF7,0.250229956004485
PF-4708671,MCF7,3.5938741988333e-002
AZD6482,MCF7,0.155334563321646
RO-3306,MCF7,0.138965092285336
Sorafenib,HCC1599,8.97910614997542e-002
BI-2536,HCC1599,0.828252043498316
AZD6482,HCC1599,8.33151314945106e-002
KU-55933,HCC1599,2.60286767902294e-002
Nilotinib,HCC1599,6.6941361511366e-002
RO-3306,MDA-MB-330,3.82123220122402e-002
Nilotinib,MDA-MB-330,0.123253317579288
Sorafenib,CAL-51,0.231244335957385
RO-3306,MDA-MB-175-VII,0.122433177397746
AZD6482,MDA-MB-175-VII,0.145095512506541
Alisertib,MDA-MB-175-VII,0.123577182626217
LJI308,SK-PN-DW,-1.79425388003073e-002
Uprosertib,LS-513,0.320548119999564
VE821,LS-513,0.17319963424757
AT13148,MEG-01,0.102799206784307
VE821,MEG-01,0.307699123686598
AT13148,CAL-148,0.402395588175651
VE821,CAL-148,0.164509606197833
AT13148,NCI-H1435,8.18564069395687e-002
AT13148,SW1990,-7.31946240064372e-002
GSK591,SW1990,0.15721127395244
Uprosertib,NCI-H524,9.34804390375422e-002
AT13148,SNU-423,0.101915814382589
AT13148,Hs-766T,0.135622485361342
Dabrafenib,HCC1428,-7.43780055822972e-002
Ribociclib,EVSA-T,5.30581720045812e-002
NU7441,HDQ-P1,6.73584264708098e-002
SCH772984,MCF7,4.49377150816963e-002
GSK269962A,MCF7,0.148864913508352
KU-55933,MDA-MB-330,1.29380653148198e-002
BI-2536,CAL-51,0.852742799452945
Sorafenib,MDA-MB-175-VII,0.271522353473951
Uprosertib,SK-PN-DW,0.195451326250739
AZD3759,LS-513,0.185395840560621
Uprosertib,CAL-148,0.765164015297746
Uprosertib,NCI-H2023,0.305703980751546
AZD3759,NCI-H2023,0.158834441146236
VE821,NCI-H2023,9.86194496143083e-002
GSK591,SK-OV-3,2.77373134458916e-002
Uprosertib,SNU-423,0.128588528302027
AZD3759,RMG-I,0.227903642748783
GSK591,RMG-I,3.03750535807717e-002
Alpelisib,HCC1428,-3.2294286792844e-002
Wee1 Inhibitor,HCC1428,0.184526728653158
Sorafenib,HCC2157,0.118228634011643
RO-3306,HCC1599,5.07204100203358e-002
SB216763,CAL-51,-6.46951176384351e-002
AT13148,SK-PN-DW,-7.25700773319079e-002
AT13148,LS-513,9.48551863498057e-002
LJI308,CAL-148,-2.40580249392357e-002
AZ6102,CAL-148,0.157353822828911
AZD3759,CAL-148,-1.77111940644963e-002
AZD3759,NCI-H1435,0.109351387477835
GSK591,SNU-423,3.96472347002215e-003
VE821,SNU-423,-5.7088081835513e-002
Doramapimod,BT-20,-2.6035830050803e-002
Afatinib,BT-20,0.153119087836475
Ribociclib,HCC1428,3.66359032433413e-002
Venetoclax,HCC1428,-3.61635748205729e-003
Doramapimod,HCC1428,1.96290751286123e-002
NU7441,HCC1428,0.102448261621723
Venetoclax,EVSA-T,3.7842042609144e-002
GSK269962A,HCC2157,6.46795754152453e-002
Fulvestrant,HCC2157,3.10918714324472e-002
BI-2536,HCC2157,0.150978029024268
AZD6482,HCC2157,0.169277233550253
Ribociclib,MCF7,0.161242065702953
Tozasertib,MCF7,0.107148442066764
Sorafenib,MCF7,0.230573541856459
BI-2536,MCF7,0.540187713693704
AZD8055,MCF7,0.55553147384126
KU-55933,MCF7,-1.38775735304688e-002
GSK269962A,HCC1599,0.171201630296808
Fulvestrant,HCC1599,1.03338879599837e-002
Tozasertib,HCC1599,0.162636318048795
PF-4708671,HCC1599,8.61125890182474e-003
AZD8055,HCC1599,0.321894865350761
SB216763,HCC1599,2.87095020350558e-002
SCH772984,BT-20,0.190981428227557
GSK269962A,MDA-MB-330,9.56726245904069e-002
SB216763,MDA-MB-330,-5.31422495905757e-002
AZD8055,MDA-MB-330,0.403216454822475
KU-55933,CAL-51,-9.08558982757024e-003
AZD8055,MDA-MB-175-VII,0.343903344703235
ZM447439,MDA-MB-175-VII,0.117358896961009
BI-2536,MDA-MB-175-VII,0.137200682138096
JQ1,MDA-MB-175-VII,0.170461960415019
AZ6102,SK-PN-DW,9.43062122397113e-003
GSK591,SK-PN-DW,0.112582923685637
VE821,SK-PN-DW,0.192146399115084
AZ6102,LS-513,0.308664183388165
GSK591,LS-513,9.82109502160995e-002
Uprosertib,MEG-01,4.1069683110112e-002
LJI308,MEG-01,-4.07087993096201e-002
AZ6102,MEG-01,5.86170547975132e-002
AZD3759,MEG-01,7.09704566546332e-002
GSK591,MEG-01,0.155344499635452
GSK591,CAL-148,0.135310237388778
Uprosertib,NCI-H1435,4.87103900939198e-002
LJI308,NCI-H1435,1.10274243036044e-002
GSK591,NCI-H1435,4.46316320749249e-002
VE821,NCI-H1435,2.90509505195248e-002
AT13148,NCI-H2023,0.10383939475001
LJI308,NCI-H2023,4.67336038257427e-002
AZ6102,NCI-H2023,9.8019481816298e-002
GSK591,NCI-H2023,0.19260183066179
AZ6102,SW1990,8.7834030403348e-002
AZD3759,SW1990,5.0179068914005e-003
VE821,SW1990,5.98710131611034e-002
AT13148,SK-OV-3,6.57412115230938e-002
Uprosertib,SK-OV-3,0.202665560398811
LJI308,SK-OV-3,1.05709035915223e-002
AZD3759,SK-OV-3,9.22739113944752e-002
VE821,SK-OV-3,-6.17809401545e-003
AT13148,NCI-H524,-0.13223528139356
AZ6102,NCI-H524,0.129991432167324
AZD3759,NCI-H524,-6.38973303396752e-002
GSK591,NCI-H524,6.6526352270807e-002
LJI308,SNU-423,-0.114182676279528
AT13148,RMG-I,6.1164627468131e-003
LJI308,RMG-I,-1.13800884061627e-002
AZ6102,RMG-I,0.105011180045804
AZD6482,HCC1187,-1.991206088367e-002
Tozasertib,HCC2157,3.04994164678512e-002
AZD8055,HCC2157,0.225105809032138
Venetoclax,MCF7,7.57794612794615e-002
Fulvestrant,MCF7,0.322969560060241
SB216763,MCF7,1.63929173238092e-002
Fulvestrant,MDA-MB-330,-3.30354901237985e-002
Dabrafenib,MDA-MB-175-VII,-2.0611688996371e-002
AZD3759,SK-PN-DW,-4.95076931179068e-002
LJI308,LS-513,8.11502311964963e-002
AZ6102,NCI-H1435,3.89145104424121e-002
Uprosertib,SW1990,-1.47459700979892e-003
LJI308,SW1990,-7.17502776840164e-004
AZ6102,SK-OV-3,0.119070708788091
LJI308,NCI-H524,-6.73780788967794e-002
VE821,NCI-H524,0.150878799549368
AZ6102,SNU-423,0.210744733481766
AZD3759,SNU-423,-7.72760572079477e-002
Uprosertib,RMG-I,5.58906493761117e-003
VE821,RMG-I,5.23589707434973e-002
Uprosertib,NCI-H835,0.353338493620573
AT13148,FU-OV-1,9.97360608736013e-002
GSK591,FU-OV-1,0.101859018201307
AT13148,MOLT-4,6.77613886769077e-002
LJI308,MOLT-4,3.73175101602938e-002
AT13148,SR,0.397423631247225
Uprosertib,SR,0.148807433140273
LJI308,SR,-2.82762676803091e-002
AZ6102,SR,0.174378249715756
VE821,SR,0.187160204476259
AT13148,NCCIT,-8.72165372350553e-004
Uprosertib,NCCIT,0.182182662961022
AZ6102,NCCIT,4.06514645624013e-002
Afatinib,CAL-51,3.0056655240707e-002
NU7441,CAL-51,0.100412566123931
Wee1 Inhibitor,MCF7,0.141073320877377
NU7441,MCF7,0.187992720094234
Sorafenib,HCC1428,0.18677763788907
BI-2536,HCC1428,0.323977420855207
Tozasertib,CAL-148,0.362243709047712
PF-4708671,CAL-148,0.153177316126197
JQ1,MCF7,0.462975636554366
NU7441,MDA-MB-175-VII,-6.56607937652122e-003
Doramapimod,MDA-MB-175-VII,5.42915939825953e-002
Wee1 Inhibitor,MDA-MB-175-VII,0.252667448981773
Afatinib,CAL-148,0.21443662801522
Afatinib,MDA-MB-453,0.27780236654122
NU7441,MDA-MB-453,8.45716060176565e-002
RO-3306,MFM-223,6.80267325783632e-002
AZD6482,MFM-223,0.145725853140553
Sorafenib,MFM-223,0.273264727576777
GSK269962A,MFM-223,-5.25053774014108e-002
SCH772984,MFM-223,0.15111890128926
Sorafenib,CAL-148,0.132389007628373
Alpelisib,CAL-148,0.329268669453232
PF-4708671,HCC1937,9.07118477842483e-002
Sorafenib,MDA-MB-330,7.87060993106508e-002
BI-2536,MDA-MB-330,0.264829374841763
SB216763,MDA-MB-175-VII,-3.4381452261976e-002
VE821,NCI-H835,8.16678098918962e-002
Uprosertib,NCI-H226,-8.57658161833534e-002
Uprosertib,MOLT-4,0.362094589675295
GSK591,MOLT-4,0.384814239150572
AZD3759,SW1463,0.195823656090231
Afatinib,MCF7,5.09582837061937e-002
GSK269962A,HCC1428,7.3334053185904e-002
Tozasertib,HCC1428,3.84942171132815e-002
PF-4708671,HCC1428,9.03759427683327e-002
KU-55933,HCC1428,3.02171764339779e-002
Alpelisib,MDA-MB-175-VII,0.266482755054017
JQ1,CAL-148,0.710539702659278
ZM447439,HCC1428,2.98046891019968e-002
Dabrafenib,MDA-MB-453,6.511262543214e-002
GSK269962A,HCC1937,5.73554898615439e-002
AZD8055,MFM-223,0.488906748739269
GSK269962A,AU565,7.15340022349872e-002
Tozasertib,MDA-MB-330,3.86946427290416e-002
AZD6482,CAL-148,0.342661976637164
BI-2536,CAL-148,0.356641558701127
Entinostat,CAL-148,0.62543109847094
AZD6482,MDA-MB-330,0.21561615794412
Entinostat,MDA-MB-175-VII,0.112943061413563
GSK269962A,MDA-MB-175-VII,7.91451761301751e-002
PF-4708671,MDA-MB-175-VII,6.97901198727148e-002
AT13148,NCI-H835,-5.92345274821437e-002
AZD3759,NCI-H226,-0.156397115275466
VE821,NCI-H226,1.07252289630976e-002
GSK591,SR,0.161116003994936
Uprosertib,SW1463,0.105326135619896
RO-3306,HCC1143,0.120220278394598
Sorafenib,AU565,5.32548778230306e-002
SCH772984,MDA-MB-175-VII,0.264780555111852
Tozasertib,MDA-MB-175-VII,-1.9621553094589e-002
KU-55933,MDA-MB-175-VII,2.2658995377907e-002
Uprosertib,Hs-766T,5.96501956365171e-002
AZ6102,Hs-766T,1.86113201520721e-003
AZD3759,Hs-766T,7.43654067012863e-002
GSK591,Hs-766T,0.176954924991266
AT13148,U-698-M,2.99927317756849e-002
Uprosertib,U-698-M,0.280444845688468
LJI308,U-698-M,-3.083298196819e-002
AZD3759,U-698-M,1.2374053327664e-002
VE821,U-698-M,0.161167508144471
AZ6102,NCI-H835,0.128073529804209
GSK591,NCI-H835,0.171681804181297
AT13148,NCI-H226,-2.37651250693507e-002
LJI308,NCI-H226,-0.112811380400919
AZ6102,NCI-H226,0.178004958876216
Uprosertib,FU-OV-1,-1.48186923450507e-002
LJI308,FU-OV-1,-9.17751791483603e-002
AZ6102,FU-OV-1,8.97678459072428e-002
AZD3759,FU-OV-1,0.143974784181722
VE821,FU-OV-1,9.21075260323591e-002
AZ6102,MOLT-4,5.69791666310765e-002
AZD3759,MOLT-4,5.79578100438912e-003
VE821,MOLT-4,0.12525206232805
AZD3759,SR,-6.35937298314224e-003
AZD3759,NCCIT,-0.15234327332194
VE821,NCCIT,0.101733783680496
RO-3306,CAL-51,0.189068028495916
AZD8055,CAL-51,9.54610977553566e-002
AT13148,SW1463,-8.22356382157434e-003
LJI308,SW1463,8.99365686582218e-004
AZ6102,SW1463,6.07212179693776e-002
GSK591,SW1463,0.12325856876881
VE821,SW1463,8.272029620828e-002
Doramapimod,MCF7,1.55578786488218e-002
Fulvestrant,HCC1428,5.23511328049826e-002
AZD6482,HCC1428,2.81178101168108e-002
RO-3306,HCC1428,0.142178157377676
SB216763,HCC1428,-9.43852641493497e-003
RO-3306,EVSA-T,0.223084083295416
SB216763,EVSA-T,-5.20978002191271e-002
KU-55933,EVSA-T,3.2472331924895e-002
ZM447439,MCF7,7.87587245651698e-002
AZD8055,HCC1143,6.77561894584273e-002
SB216763,CAL-148,-5.32827204781512e-002
Dabrafenib,MCF7,-4.20961805801144e-003
Uprosertib,MDA-MB-175-VII,0.434976369668447
Afatinib,MDA-MB-175-VII,0.835327969342225
Ribociclib,MDA-MB-175-VII,1.43745420166415e-002
Venetoclax,MDA-MB-175-VII,-5.3155319442554e-002
Dabrafenib,CAL-148,-4.85305448510005e-002
RO-3306,CAL-148,0.327053681731349
AZD8055,CAL-148,0.696838091648128
NU7441,CAL-148,5.28060358007316e-002
ZM447439,MDA-MB-453,3.21427774736562e-002
JQ1,MDA-MB-453,0.803279213089261
ZM447439,EVSA-T,6.47256271278968e-002
Fulvestrant,HCC1937,3.03898344874873e-002
SCH772984,HCC1937,0.13745620665636
PF-4708671,MDA-MB-330,6.8514842115858e-002
BI-2536,MFM-223,0.410151374003249
Fulvestrant,MFM-223,5.46881924214006e-002
ZM447439,MFM-223,8.24384035528506e-002
SCH772984,CAL-148,-4.17753171864705e-002
Ribociclib,CAL-148,8.97714380794155e-003
Venetoclax,CAL-148,1.73936562403683e-002
Sorafenib,HCC1937,5.63858617544294e-002
BI-2536,HCC1937,0.326824454343202
BI-2536,AU565,0.331732150662228
Fulvestrant,MDA-MB-175-VII,-7.01392123529957e-002
LJI308,Hs-766T,6.89643909337076e-003
VE821,Hs-766T,0.104269528884277
AZ6102,U-698-M,0.222566837261695
GSK591,U-698-M,0.203414659371224
LJI308,NCI-H835,-7.92132082793486e-003
AZD3759,NCI-H835,-2.34893365157771e-002
GSK591,NCI-H226,1.78773835788862e-002
LJI308,NCCIT,-6.1153118659052e-002
GSK591,NCCIT,-3.05293449908066e-003
AZD8055,HCC1428,7.52804612415219e-002
AZD8055,EVSA-T,0.495576667435704
KU-55933,CAL-148,-2.09185523507576e-002
Fulvestrant,AU565,-3.12445604873804e-003
AZD6482,HCC1937,0.173204405958477
Tozasertib,HCC1937,4.02290665122507e-002
